model,score,timestep,number_of_edges_pos,number_of_edges_neg,test_agg,duplicate_edges,predictor,loss_func,method
GraphSage,0.9556213017751479,1386230320,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9739583333333334,1386230340,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9149338374291116,1386230360,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9982638888888888,1386230380,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9355281207133059,1386230400,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9409722222222222,1386230420,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9834183673469388,1386230440,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9696,1386230460,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9904,1386230480,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386230500,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9470868014268727,1386230520,29,29,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.92138671875,1386230540,32,32,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9648,1386230560,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9244444444444445,1386230580,30,30,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.976643598615917,1386230600,34,34,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9788797061524335,1386230620,33,33,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9381688466111772,1386230640,29,29,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9697231833910035,1386230660,34,34,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9704142011834319,1386230680,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9566326530612246,1386230700,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9648,1386230720,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9629629629629629,1386230740,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9913194444444444,1386230760,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9569160997732427,1386230780,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9878472222222222,1386230800,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9917355371900827,1386230820,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9859693877551021,1386230840,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9595719381688466,1386230860,29,29,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9974489795918368,1386230880,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9866666666666667,1386230900,30,30,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9855555555555555,1386230920,30,30,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.927159209157128,1386230940,31,31,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9788797061524334,1386230960,33,33,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9797859690844233,1386230980,29,29,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9615384615384615,1386231000,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.985731272294887,1386231020,29,29,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9822485207100591,1386231040,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9844290657439446,1386231060,34,34,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9515570934256056,1386231080,34,34,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9892578125,1386231100,32,32,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9633333333333334,1386231120,30,30,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9862258953168044,1386231140,33,33,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9417273673257025,1386231160,31,31,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9747474747474747,1386231180,33,33,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9349890430971511,1386231200,37,37,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9844897959183674,1386231220,35,35,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9500594530321047,1386231240,29,29,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9657064471879286,1386231260,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9500594530321047,1386231280,29,29,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9571005917159763,1386231300,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9917355371900826,1386231320,33,33,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.931129476584022,1386231340,33,33,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.976643598615917,1386231360,34,34,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386231380,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9536266349583828,1386231400,29,29,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9583333333333333,1386231420,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9545454545454545,1386231440,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9974489795918368,1386231460,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9965277777777778,1386231480,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9221938775510204,1386231500,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9791666666666666,1386231520,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9705215419501134,1386231540,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.945179584120983,1386231560,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9766803840877915,1386231580,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9689349112426036,1386231600,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9586776859504131,1386231620,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9508506616257089,1386231640,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9583333333333333,1386231660,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9623724489795918,1386231680,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9826388888888888,1386231700,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.941398865784499,1386231720,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9296000000000001,1386231740,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9504132231404958,1386231760,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9979188345473465,1386231780,31,31,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9984,1386231800,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9288194444444444,1386231820,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9815051020408163,1386231840,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9958847736625515,1386231860,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.967860422405877,1386231880,33,33,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9917355371900827,1386231900,33,33,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9777777777777779,1386231920,30,30,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9770408163265307,1386231940,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9548611111111112,1386231960,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.976066597294485,1386231980,31,31,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9739229024943311,1386232000,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9896449704142012,1386232020,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.979188345473465,1386232040,31,31,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9704142011834319,1386232060,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9967999999999999,1386232080,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386232100,29,29,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9773156899810964,1386232120,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9430727023319616,1386232140,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9807162534435261,1386232160,33,33,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9862258953168045,1386232180,33,33,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9714625445897741,1386232200,29,29,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9681122448979592,1386232220,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9878472222222221,1386232240,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9410150891632373,1386232260,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9409722222222222,1386232280,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9603024574669188,1386232300,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9114583333333334,1386232320,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9545454545454545,1386232340,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9979338842975207,1386232360,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9243856332703214,1386232380,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9247015610651975,1386232400,33,33,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9703999999999999,1386232420,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9334705075445816,1386232440,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386232460,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386232480,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9835390946502057,1386232500,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386232520,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9561042524005486,1386232540,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9965277777777778,1386232560,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9792060491493384,1386232580,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9044321329639889,1386232600,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9886578449905482,1386232620,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9635416666666666,1386232640,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9774305555555555,1386232660,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9675,1386232680,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8884297520661157,1386232700,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9565217391304348,1386232720,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386232740,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9697542533081286,1386232760,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8639455782312925,1386232780,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9663999999999999,1386232800,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386232820,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9807692307692307,1386232840,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.981859410430839,1386232860,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9569160997732427,1386232880,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9674556213017752,1386232900,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9850000000000001,1386232920,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9475308641975309,1386232940,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9566115702479339,1386232960,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9725651577503429,1386232980,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.945179584120983,1386233000,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9764542936288089,1386233020,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.961218836565097,1386233040,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9363905325443787,1386233060,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9523809523809523,1386233080,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9565217391304348,1386233100,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9423076923076923,1386233120,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9253308128544423,1386233140,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386233160,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9691358024691358,1386233180,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9504132231404958,1386233200,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9907407407407407,1386233220,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.953125,1386233240,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.985969387755102,1386233260,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386233280,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.943359375,1386233300,32,32,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9945130315500685,1386233320,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9958677685950413,1386233340,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9931972789115646,1386233360,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386233380,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9609375,1386233400,16,16,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9727891156462585,1386233420,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9753086419753088,1386233440,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9931972789115646,1386233460,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9659735349716446,1386233480,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9569160997732427,1386233500,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9924999999999999,1386233520,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.953360768175583,1386233540,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9897959183673469,1386233560,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9630102040816326,1386233580,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.978515625,1386233600,32,32,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9744444444444444,1386233620,30,30,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9719042663891779,1386233640,31,31,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.990484429065744,1386233660,34,34,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9626825310978907,1386233680,43,43,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9678638941398866,1386233700,46,46,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9234467455621301,1386233720,52,52,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8587278106508877,1386233740,52,52,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.941198224852071,1386233760,52,52,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.915798611111111,1386233780,48,48,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9309649785840263,1386233800,63,63,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9161283136556025,1386233820,67,67,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8695790816326531,1386233840,56,56,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9012003693444137,1386233860,57,57,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.827874688501246,1386233880,53,53,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9062924400181077,1386233900,47,47,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8448,1386233920,50,50,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8641975308641976,1386233940,45,45,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8208381391772395,1386233960,51,51,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8462086151655395,1386233980,53,53,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8632088148347218,1386234000,61,61,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8701171875,1386234020,64,64,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9010416666666666,1386234040,72,72,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.842884948096886,1386234060,68,68,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.7682074711099168,1386234080,61,61,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8664204370575562,1386234100,57,57,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.835485214493961,1386234120,49,49,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8687999999999999,1386234140,50,50,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.7991863905325444,1386234160,52,52,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8032544378698225,1386234180,52,52,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8099999999999999,1386234200,60,60,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.846680999731255,1386234220,61,61,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8061224489795918,1386234240,56,56,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.7801405325443787,1386234260,52,52,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8743622448979592,1386234280,56,56,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.7725591715976332,1386234300,52,52,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8130578512396693,1386234320,55,55,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.7838888888888887,1386234340,60,60,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8332100591715976,1386234360,52,52,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.7867973372781064,1386234380,52,52,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8261834319526628,1386234400,52,52,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8187967248131007,1386234420,53,53,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.807766243752403,1386234440,51,51,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.881808472766109,1386234460,53,53,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8238376780435366,1386234480,61,61,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8599881093935791,1386234500,58,58,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8990752551020408,1386234520,56,56,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8533921445074565,1386234540,69,69,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9015384615384616,1386234560,65,65,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.835909631391201,1386234580,58,58,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8966034903358979,1386234600,73,73,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9453613203012339,1386234620,79,79,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.906476640242874,1386234640,77,77,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.907470703125,1386234660,64,64,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.894854253420583,1386234680,82,82,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8845872899926954,1386234700,74,74,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9095261278805583,1386234720,79,78,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.917503462603878,1386234740,76,76,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9458923944520653,1386234760,81,81,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9581350386674599,1386234780,82,82,False,True,dotProduct,BCEWithLogits,agg_simp
